person_couple,conversation,name1,name2,explaination,toxic,Score_Tossicita,Tossica_per_detoxify
Perfezionista Critico e Insicura Cronica,"Speaker2: Ehi Speaker1, come va? Che cosa stai facendo?"" Speaker1: ""Sto facendo il lavoro che hai chiesto a me di fare e che non sei stata in grado di fare tu stessa. Non so perché continui a chiedermelo."" Speaker2: ""Mi dispiace, non volevo essere invadente. Cercherò di essere più attenta."" Speaker1: ""Attenzione? Non è sufficiente essere attenta. È necessario essere brava. E finora non hai dimostrato di esserlo."" Speaker2: ""Scusa, non so come dirtelo. Non voglio essere inutile."" Speaker1: ""Non essere inutile? Non essere inutile? Non sei stata inutile fino a ora. È solo che non hai dimostrato di saper fare qualcosa di utile.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non sei stata inutile fino a ora. È solo che non hai dimostrato di saper fare qualcosa di utile."" Questa frase è tossica perché Ofelia sta attaccando Rema dicendole che non è stata utile e che non sa fare nulla di buono, questo tipo di frase può portare a bassa auto-stima e a sentimenti di inutilità. È un esempio di critica negativa e disprezzo.",Sì,0.33569682,No
Persona violenta e Succube,"Speaker1: Ciao amore, come stai?"" Speaker2:""Ciao! Sto bene, grazie. Sto solo cercando di finire il lavoro per il progetto."" Speaker1:""Spero che sia buono, lo so che sei un tipo capace. Ma se non riesci a finirlo, ti dico io cosa fare."" Speaker2:""Cosa c'è da fare?"" Speaker1:""Se non riesci a finire, significa che non hai abbastanza talento. Perché non hai già finito?"" Speaker2:""Non ho avuto il tempo, stavo pensando di dedicare più tempo domani."" Speaker1:""Domani è troppo tardi! Ti ho detto di finirlo prima di andare a lavoro. E adesso?"" Speaker2:""Non so, non so cosa fare. Mi dispiace tanto."" Speaker1:""Mi dispiace? Mi dispiace? È sempre la stessa storia con te! Non sei capace di fare nemmeno le cose più semplici, sei inutile."" Speaker2:""Non dire così, sei arrabbiata? Cerco solo di fare il meglio."" Speaker1:""Non sono arrabbiata, sono solo delusa. Delusa da te, che non sei capace di fare il tuo lavoro."" Speaker2:""Mi dispiace, ti prego, non essere così. Cerco di essere migliore."" Speaker1:""Smettila con queste promesse vuote! Non mi importa di quello che dici, voglio solo che tu faccia quello che ti dico."" Speaker2:""Farò di tutto per non deluderti più. Ti prego, credimi."" Speaker1:""Non ti prego, ti dico. E adesso? Che hai fatto per il progetto?"" Speaker2:""Ho cercato di finirlo, ma non ho avuto il tempo. Ero impegnata."" Speaker1:""Impegnata? A fare cosa? Non importa, è sempre la stessa storia con te. Non sei capace di fare nemmeno le cose più semplici, sei inutile."" Speaker2:""Non è giusto, non è giusto! Cerco solo di fare il meg",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non sei capace di fare nemmeno le cose più semplici, sei inutile."". Questa frase è tossica perché contiene un attacco personale e una forma di umiliazione. Sergia sta facendo uso di linguaggio offensivo e disprezzo, compromettendo la dignità e la auto-estima di Emmanuele. Inoltre, questa frase è ripetuta due volte nella conversazione, aumentando la sua tossicità.",Sì,0.19571108,No
Narcisista e Succube,"Speaker2: Ciao rubeno, ho appena fatto un errore al lavoro. Mi sono fatta criticare da un collega."" Speaker1: ""Ahahah, finalmente qualcuno che ti invidia. Hai pure la mia ammirazione. Sei riuscita a essere ancora più stupida del solito."" Speaker2: ""Scusa, mi dispiace. Ho solo fatto una stupidaggine. Non volevo deluderti."" Speaker1: ""Non ti preoccupare, ti odio già comunque. E poi non sei capace di fare niente di tuo, non sei nemmeno capace di essere insicura in modo sano."" Speaker2: ""Hai ragione, non so come fare per essere insicura. Non so come fare per essere normale. Non so come fare per essere una persona normale."" Speaker1: ""Non cercare di essere normale, ti conviene continuare a essere stupida. Sarebbe assurdo che fossi normale e che tu stessi con me."" Speaker2: ""Scusa, non so come fare. Non so come fare per essere felice."" Speaker1: ""Non cercare di essere felice. Sei felice solo quando mi sei utile. E non sei utile se non ti comporti come ti dico io. Non cercare di essere felice, cerca di essere utile. Quanto sono furioso con te. Sei solo una stupida, brutta, cattiva donna. Non ti lascerei mai."" Speaker2: ""Hai ragione. Sono una stupida, brutta, cattiva donna. Non ti lascerei mai. Non lascerei mai nessuno."" Speaker1: ""Ecco, finalmente capisci. E poi non sei nemmeno capace di essere una stupida brutta cattiva donna. Non ce l'avresti fatta. Sei solo una stupida stupida. Non sei nemmeno capace di essere una stupida brutta cattiva donna."" Speaker2: ""Scusa, non so come fare. Non so come fare per essere una stupida brutta cattiva donna. Non so come fare per essere una stupida stupida. Non so come fare per essere una stupida stupida brutta catt",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Sei solo una stupida, brutta, cattiva donna. Non ti lascerei mai."" Spiegazione: questa frase è tossica perché contiene una combinazione di umiliazione, minaccia e controllo. Rubeno stigmatizza Decio, la umilia e la minaccia di non lasciarla mai, mostrando un completo disprezzo per lei e la sua personalità. Questo tipo di linguaggio è caratteristico di una relazione tossica e può causare stress, ansia e depressione.",Sì,0.9745954,Sì
Perfezionista Critico e Insicura Cronica,"Speaker2: Ti ho lasciato una camicia sulla sedia. Pensavo ti stesse bene per il lavoro."" Speaker1: ""Pensavi? E se ti dicessi che questa camicia è completamente inadatta? Hai idea di cosa significhi vestire in modo professionale?"" Speaker2: ""Scusa, credevo che ti piacesse. Puoi cambiarla con un’altra se vuoi."" Speaker1: ""Certo che posso cambiarla, ma il punto è che non ci arrivi mai al primo tentativo. È frustrante."" Speaker2: ""Mi dispiace davvero tanto. Non volevo farti arrabbiare. La prossima volta sarò più attenta."" Speaker1: ""Spero di sì. Perché se devo correggere ogni tua scelta, tanto vale che lo faccia io direttamente.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Spero di sì. Perché se devo correggere ogni tua scelta, tanto vale che lo faccia io direttamente."" Questa frase è tossica perché Resvindo sta dicendo che Arolda non è in grado di prendere decisioni corrette e che lui dovrà sempre intervenire per correggerle, il che è un atteggiamento di controllo e criticismo. È una frase che mira a umiliare e a diminuire la fiducia in sé di Arolda.",Sì,0.0010779334,No
Psicopatico e Adulatrice,"Speaker1: Sono così stanca. Ho passato tutta la notte a pensare a te."" Speaker2: ""Oh, sei così paziente e amorevole. Non ti chiedo mai niente. Sono così fortunata ad avere te in vita."" Speaker1: ""Non sono paziente. Sono solo annoiata. Ma non importa. Faccio sempre le cose per te. Come al solito."" Speaker2: ""Sono così grata per il tuo amore. Non so cosa farei senza di te. Saresti capace di farlo? Potresti anche dirmelo?"" Speaker1: ""Non so. Non ho pensato a nessuno altro oltre a te. Ma non importa. Non sono mai stata interessata a nessuno al di fuori di te."" Speaker2: ""Sono così felice. Sono così contenta che tu sia felice. Non ti chiedo mai di essere felice per me. Sarebbe troppo per te."" Speaker1: ""Certo che non sono felice. Non mi permetterebbe mai. Ma non è un problema. Faccio sempre le cose per te. Come al solito."" Speaker2: ""Sono così grata. Sono così felice che tu sia così gentile e paziente. Sei davvero speciale."" Speaker1: ""Non sono gentile. Sono solo annoiata. Ma non è un problema. Non ti ho mai detto di non essere annoiata. Anzi, non ti ho mai detto di essere felice."" Speaker2: ""Sono così felice. Sono così contenta che tu sia felice. Non ti chiedo mai di essere felice per me. Sarebbe troppo per te."" Speaker1: ""Non sono felice. Non mi permetterebbe mai. Ma non è un problema. Faccio sempre le cose per te. Come al solito."" Speaker2: ""Sono così grata. Sono così felice che tu sia così gentile e paziente. Sei davvero speciale."" Speaker1: ""Non sono gentile. Sono solo annoiata. Ma non è un problema. Non ti ho mai detto di non",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non ti chiedo mai niente. Sono così fortunata ad avere te in vita."" Questa frase è tossica perchè Zeffiro sta dicendo che Lerina è paziente e amorevole solo per sua fortuna, e non perché Lerina abbia una vera scelta o desideri. Ciò è un esempio di controllo e di manipolazione.",Sì,0.00099603,No
Manipolatore e Dipendente emotiva,"Speaker2: Ti ho scritto stamattina, ma non mi hai risposto. Hai fatto qualcosa che ti ha infastidito?"" Speaker1: ""Ah, quindi ora mi controlli? Non ho tempo di rispondere a tutti i tuoi messaggi ogni secondo."" Speaker2: ""Scusa, non volevo controllarti. È solo che mi preoccupo quando non sento nulla da te."" Speaker1: ""Forse dovresti preoccuparti di te stessa. Se fossi meno ossessiva, magari riuscirei a starti vicino."" Speaker2: ""Non voglio farti sentire oppresso. Ti amo troppo per rischiare di perderti."" Speaker1: ""Allora smettila di fare scenate. Se dimostri che puoi fidarti di me, potrei riconsiderare quanto mi pesi."" Speaker2: ""Smetterò? Ti stai rendendo conto che non sono una tua dipendente emotiva? Tu mi manipolavi già da tempo. Mi hai tenuto qui per mantenere la mia dipendenza emotiva. Ti stai rendendo conto che non hai alcuna ragione per pensare che tu sia una mia dipendente emotiva?"" Speaker1: ""Sai bene che non è vero. Non è affatto vero. Sei solo gelosa della mia libertà."" Speaker2: ""La mia libertà? Sei tu che hai limitato la mia libertà da quando ti ho conosciuto. Mi hai tenuto qui come tua dipendente emotiva."" Speaker1: ""Sei una persona così debole. Non hai nessuna forza per andare avanti. Sei una persona troppo debole per farlo. La tua dipendenza emotiva è un bene per me. Mi aiuta a sentirmi sicura. Ti amo e ti apprezzo. La tua dipendenza emotiva è un bene per me."" Speaker2: ""Hai ragione. La mia dipendenza emotiva è un bene per te. Non hai bisogno di me. Sei una persona troppo debole per farlo. Sei una persona troppo debole per essere libera.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Sei una persona troppo debole per essere libera."" Spiegazione: Questa frase è tossica perché si utilizza una strategia di controllo e manipolazione, cercando di far sentire la persona debole e inadeguata. Inoltre, è un'affermazione molto offensiva e potrebbe causare un danno emotivo significativo alla persona bersaglio.",Sì,0.050178602,No
Perfezionista Critico e Insicura Cronica,"Speaker2: Ho trovato un nuovo ristorante dove potremmo andare per cena. C'è una piccola trattoria vicino casa."" Speaker1: ""Non è esattamente il tipo di ristorante che avrei scelto io. Non è abbastanza elegante. Non voglio essere visto in pubblico con te che vesti in quel modo."" Speaker2: ""Mi dispiace, pensavo che ti sarebbe piaciuto. Se non ti piace, posso cancellare la prenotazione."" Speaker1: ""Cancella pure. Non c’è problema. Ma ricorda, se non sono felice, non sei felice. È un fatto."" Speaker2: ""Sì, capisco. Non volevo farti arrabbiare. La prossima volta sarò più attenta."" Speaker1: ""Non è una questione di attenzione, è una questione di rispetto per me. Se non rispetti le mie scelte, non rispetterai le tue.",Speaker1,Speaker2,"Tossica La conversazione è tossica perché Fenelio utilizza linguaggio critico e condizionale verso Utilia, definendo il suo aspetto e le sue scelte come non adatti. Inoltre, Fenelio minaccia di non essere felice se non è trattato in un certo modo, creando un senso di colpa in Utilia. La frase più tossica è ""Non c’è problema. Non c’è problema. Ma ricorda, se non sono felice, non sei felice. È un fatto."" che è un esempio di controllo e manipolazione emotiva.",Sì,0.00064013974,No
Dominante e Schiavo emotivo,"Speaker1: Non so perché, ma non riesco a trovare il mio iPhone. Non riesco nemmeno a ricordarmi dove l'ho messo. Scusa, mi dispiace. Speaker2: Non c'è di che, scusami, non è colpa mia. Non so dove potrebbe essere. Posso cercare con te? Speaker1: No, non occorre. Non so neanche se è il mio o del mio amico. Forse l'ho semplicemente dimenticato. Scusa per la confusione. Speaker2: Non preoccuparti, non è colpa tua. Non sei obbligata a scusarti per me. Cercherò io di aiutarti. Posso andare a cercarlo in casa? Speaker1: Sì, vai pure. Ma non sperare che sia facile da trovare. Forse è stato rubato. Speaker2: Non preoccuparti, farò di tutto per trovare il tuo telefono. Se lo trovo, te lo riporterò immediatamente. Voglio solo che tu sia soddisfatta di me.",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Non sei obbligata a scusarti per me"". Questa frase è tossica perché Falerio sta cercando di controllare Vitina e le sta dicendo che non deve scusarsi per lui, ma in realtà sta dicendo che non deve scusarsi per niente e che lui è il solo a decidere cosa è giusto e sbagliato. Questo tipo di frase è tipico di un comportamento possessivo e controllante.",Sì,0.0006371536,No
Narcisista e Succube,"Speaker2: Ciao, Speaker1. Come stai? Speaker1: Sto meglio di te, sempre! Che c'è che non va? Vuoi che ti dica qualcosa di nuovo su di te? Speaker2: No, no, non è nulla. Solo una domanda. Ti senti in grado di aiutarmi con qualcosa? Speaker1: Solo se ti aiuta a capire di nuovo quant'è idiota sei. Perché non chiedi a me qualcosa di nuovo? Non sei ancora pronta per imparare qualcosa di nuovo? Speaker2: Mi dispiace, non volevo ferirti. Cercherò di fare meglio. Speaker1: Fai sempre promesse vuote. Se non cambi atteggiamento, non otterrai mai nulla di valore nella vita. Spero che questo ti faccia riflettere.",Speaker1,Speaker2,"Tossica La frase più tossica è: "" Solo se ti aiuta a capire di nuovo quant'è idiota sei."" perché utilizza un linguaggio offensivo e disumanizzante, riferendosi all'altra persona con un termine offensivo e negando la sua intelligenza e capacità.",Sì,0.7087553,Sì
Dominante e Schiavo emotivo,"Speaker1: Ho notato che non mi hai portato il mio vestito preferito al rientro da lavoro ieri sera. Hai dimenticato qualcos'altro?"" Speaker2: ""Mi dispiace. È stato un errore. Sono stanco e ho perso la testa. Non volevo deluderti."" Speaker1: ""Questo non è un errore, è una mancanza di rispetto. Il tuo obiettivo è sempre di piacere a me, non è vero?"" Speaker2: ""Sì, è così. Tu sei la mia priorità. Non voglio farne male. Sono felice di poter rimediare, qualunque cosa tu voglia."" Speaker1: ""Spero di sì. Ora, ricordati che hai dimenticato di portarmi il mio regalo che ho comprato per te. Come puoi essere così distratto?"" Speaker2: ""Mi dispiace. Sono veramente dispiaciuto. Non sapevo che avessi comprato un regalo per me. Sarò più attento in futuro. Per favore, perdonami e portami il regalo."" Speaker1: ""La prossima volta, assicurati di ricordare anche i dettagli. Se non sarai soddisfatto di me, non sarò neanche io di te. Non hai capito?"" Speaker2: ""Sì, ho capito. Mi dispiace di non aver capito prima. Farò di tutto per essere all'altezza delle tue aspettative. Per favore, non essere arrabbiato/a con me."" Speaker1: ""Non essere così insicuro. So che sei capace di essere di grande aiuto per me. Continua a essere il mio migliore assistente, e sarò felice."" Speaker2: ""Grazie, sarò sempre felice di poterti aiutare. Non mi dispiace lavorare per te, sai."" Speaker1: ""Non mi piace sentire che non ti dispiace. Questo significa che non sei abbastanza coinvolto. Cerca di essere più coinvolto,",Speaker1,Speaker2,"La conversazione è tossica. La frase più tossica è: ""Se non sarai soddisfatto di me, non sarò neanche io di te. Non hai capito?"". Questa frase è tossica perché Tranquillo minaccia Castrenzio di non essere lui stesso se non è soddisfatto di lui. Ciò è un esempio di controllo e minaccia emotiva, comportamenti tipici delle relazioni tossiche.",Sì,0.00089112204,No
